timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
129814070,129813783,0.25819686,0.04829706,-0.015008076,0.96476763,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
129861875,129861577,0.25824913,0.04806789,-0.0160218,0.96474874,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
129913831,129913536,0.2585243,0.048665877,-0.016431285,0.9646383,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
129965101,129964806,0.25829175,0.049956907,-0.017015865,0.9646244,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130014026,130013733,0.25730106,0.049372006,-0.017112046,0.96491754,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130065344,130065057,0.25707987,0.04959135,-0.0166043,0.96497405,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130113315,130113032,0.2567229,0.05123887,-0.017764615,0.96496236,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130161635,130161294,0.2564551,0.050723404,-0.018323071,0.96505034,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130213517,130213221,0.25634906,0.050798725,-0.017258987,0.96509427,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130265331,130265030,0.2568072,0.049899984,-0.017769536,0.96501,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130313342,130313054,0.25740415,0.048518203,-0.017330842,0.9649294,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130362055,130361773,0.2571751,0.049774777,-0.017953623,0.96491516,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130409950,130409663,0.25729126,0.048117608,-0.018873634,0.9649506,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130461804,130461505,0.2575336,0.048119802,-0.01797079,0.96490306,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130513729,130513435,0.25857562,0.049197566,-0.019287573,0.9645446,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130561502,130561218,0.25822058,0.04980756,-0.018949244,0.96461517,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130613451,130613162,0.2586784,0.049659625,-0.019656718,0.96448594,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130661256,130660972,0.25877362,0.04963305,-0.020805625,0.96443766,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130713191,130712901,0.2586698,0.0489081,-0.02065969,0.9645057,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130765539,130765253,0.25829217,0.05062314,-0.021069106,0.9645095,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130813517,130813228,0.2582036,0.049917117,-0.023246447,0.96452004,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130861402,130861116,0.2581532,0.05003443,-0.022986215,0.9645337,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130913231,130912946,0.25857162,0.05002679,-0.023312263,0.9644142,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
130966066,130965769,0.25879407,0.04929622,-0.022920974,0.9644015,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131014027,131013730,0.2590588,0.0494533,-0.024799397,0.9642759,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131061538,131061247,0.25935486,0.050437618,-0.025672046,0.9641224,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131113509,131113218,0.25945574,0.049126577,-0.025438758,0.9641692,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131165272,131164986,0.260135,0.05075903,-0.024905726,0.96391547,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131213233,131212943,0.26121196,0.048123695,-0.02546245,0.9637448,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131261481,131261191,0.2606609,0.04924316,-0.024857294,0.96385336,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131313443,131313149,0.26149246,0.048552994,-0.02580126,0.9636383,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131361991,131361700,0.26068884,0.047730193,-0.02601348,0.9638914,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131413942,131413650,0.2584651,0.04832191,-0.025770642,0.96446705,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131465771,131465475,0.25901696,0.04931702,-0.029920373,0.96414876,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131513692,131513394,0.25912133,0.04837407,-0.028125321,0.9642225,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131562034,131561750,0.259369,0.047889285,-0.027855327,0.96418804,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131610053,131609760,0.25958276,0.04842938,-0.029691119,0.9640487,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131665780,131665483,0.25858313,0.049487855,-0.029498892,0.9642695,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131713783,131713484,0.2597744,0.0477222,-0.030140348,0.9640184,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131761513,131761229,0.26000425,0.04940981,-0.029726386,0.96388423,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131813511,131813218,0.26004332,0.049278934,-0.030517465,0.9638557,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131861782,131861491,0.26012862,0.047119174,-0.029825805,0.9639623,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131913768,131913468,0.26096195,0.048449483,-0.029511236,0.9636808,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
131961911,131961617,0.26136744,0.048363786,-0.02941001,0.96357834,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132013441,132013151,0.26129746,0.04928091,-0.02938457,0.9635516,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132061230,132060944,0.26122436,0.047858465,-0.029385474,0.9636431,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132110245,132109959,0.26180956,0.047809273,-0.029051851,0.96349674,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132161969,132161684,0.2624139,0.04769645,-0.026971351,0.96339846,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132213938,132213649,0.26182395,0.04752928,-0.02699383,0.96356654,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132261755,132261466,0.2605641,0.04749229,-0.026753286,0.9639166,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132309769,132309466,0.26020402,0.04811331,-0.027087485,0.9639737,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132365549,132365260,0.26020905,0.04736307,-0.027441926,0.9639995,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132413440,132413150,0.25936007,0.04890872,-0.027672699,0.9641445,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132461229,132460936,0.25965175,0.048599657,-0.026963575,0.96410173,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132514194,132513907,0.2602911,0.04921868,-0.028873594,0.9638425,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132561935,132561648,0.2606112,0.04814685,-0.026765829,0.96387106,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132613850,132613549,0.25962895,0.04767054,-0.026799224,0.96415883,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132661665,132661372,0.25945586,0.047907103,-0.02897282,0.9641309,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132713600,132713313,0.26006767,0.048744947,-0.0277227,0.96396077,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132761387,132761095,0.26039067,0.049126934,-0.028624466,0.9638277,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132813528,132813231,0.26134354,0.047470797,-0.027718881,0.9636793,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132866095,132865803,0.26176232,0.048672378,-0.024872953,0.9635833,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132910285,132909980,0.2620588,0.048675314,-0.026735995,0.96345276,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
132961858,132961558,0.26165688,0.046633568,-0.025392821,0.9636993,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133009859,133009564,0.26174104,0.046027046,-0.026681343,0.9636708,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133065479,133065181,0.26156604,0.047168463,-0.027240396,0.9636475,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133114294,133114001,0.26093277,0.046389673,-0.025176723,0.96391296,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133161492,133161194,0.26162708,0.04673373,-0.026088413,0.9636839,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133213741,133213442,0.26151088,0.04810401,-0.02725513,0.9636158,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133261964,133261674,0.2612921,0.047116376,-0.025068888,0.96378326,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133313869,133313576,0.261352,0.049019963,-0.025224485,0.963668,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133361633,133361336,0.2612354,0.04853971,-0.027315103,0.9636669,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133413623,133413286,0.26219442,0.049534008,-0.026579952,0.9633764,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133461367,133461081,0.26353878,0.04955034,-0.02724535,0.96299,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133513394,133513108,0.26326278,0.04796612,-0.024874613,0.9632099,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133566078,133565790,0.26303196,0.049197897,-0.02455759,0.963219,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133614089,133613801,0.26246592,0.047561362,-0.024485445,0.96345735,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133661890,133661595,0.26272452,0.049311057,-0.0249984,0.9632857,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133709860,133709564,0.2630563,0.04985588,-0.024510115,0.9631797,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133765732,133765434,0.26284134,0.049685825,-0.025321297,0.9632262,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133813507,133813219,0.2629031,0.049471773,-0.022971597,0.9632792,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133861325,133861035,0.2629032,0.049678292,-0.023722649,0.96325034,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133914249,133913957,0.26225004,0.05055204,-0.024201797,0.9633711,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
133962050,133961759,0.26212367,0.05016611,-0.022573272,0.96346515,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134014043,134013751,0.26318687,0.051220633,-0.023917465,0.9630873,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134065995,134065704,0.262648,0.05002611,-0.020643963,0.9633729,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134113755,134113454,0.2615881,0.050087806,-0.019569803,0.9636804,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134161537,134161244,0.2617808,0.05108565,-0.021096118,0.96354353,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134213478,134213193,0.26201317,0.05175394,-0.02100986,0.96344656,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134265254,134264965,0.26162672,0.05210599,-0.019057233,0.9635732,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134314231,134313942,0.26185042,0.05112102,-0.01940688,0.9635582,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134361772,134361474,0.2621778,0.051896952,-0.018831091,0.96343917,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134410288,134409894,0.26277548,0.052524067,-0.018024422,0.9632578,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134465678,134465380,0.2631486,0.051040698,-0.018500503,0.9632266,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134513590,134513303,0.2631487,0.05230746,-0.017065996,0.96318513,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134562080,134561791,0.2632824,0.051864598,-0.01742481,0.96316606,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134614021,134613734,0.26297054,0.050097164,-0.01790094,0.96333605,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134661896,134661602,0.26223233,0.050778423,-0.018151024,0.963497,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134713749,134713457,0.26168802,0.051250216,-0.018923206,0.9636051,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134762239,134761948,0.26155132,0.051467802,-0.01690695,0.9636681,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134814194,134813901,0.26080653,0.05061743,-0.01841506,0.9638874,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134861796,134861383,0.26072082,0.050768018,-0.01768336,0.96391636,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134913708,134913360,0.2608027,0.052242048,-0.0168844,0.9638297,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
134965455,134965162,0.25977427,0.051244292,-0.015990404,0.9641762,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135013416,135013125,0.26039356,0.052470982,-0.017188212,0.96392256,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135062198,135061909,0.25977504,0.05274805,-0.017330682,0.9640717,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135106085,135105798,0.2596565,0.052193996,-0.016367456,0.96415067,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135166051,135165752,0.2601496,0.05299611,-0.015136649,0.963994,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135214043,135213747,0.26057568,0.051602915,-0.01602985,0.9639401,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135261917,135261626,0.2606757,0.05145315,-0.015363777,0.9639319,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135313646,135313348,0.26099727,0.05200288,-0.016268427,0.9638006,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135361437,135361153,0.26110366,0.05116329,-0.01534607,0.96383184,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135413379,135413093,0.26113066,0.050466526,-0.016234998,0.9638467,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135462142,135461854,0.2612872,0.050608233,-0.016764212,0.9637878,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135514104,135513797,0.26171297,0.050676532,-0.01474466,0.9637017,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135561989,135561697,0.26284468,0.050969742,-0.016219163,0.9633544,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135613844,135613550,0.26236343,0.049203932,-0.014729114,0.9636013,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135666293,135666001,0.26227012,0.050300386,-0.014070843,0.9635799,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135714567,135714275,0.2626138,0.04958064,-0.015604934,0.9635001,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135761939,135761654,0.2625068,0.051628478,-0.0158248,0.96341807,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135809969,135809660,0.26168844,0.05187286,-0.015403033,0.9636343,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135865981,135865681,0.2612539,0.051607378,-0.0146855125,0.9637777,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135913619,135913324,0.26131073,0.051697038,-0.014251941,0.963764,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
135961393,135961100,0.2604094,0.051350802,-0.01405039,0.9640294,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136014312,136014025,0.2600911,0.051275827,-0.015553511,0.9640963,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136062099,136061806,0.2604676,0.051272232,-0.014666833,0.96400875,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136114069,136113781,0.26073632,0.05068427,-0.01457995,0.96396846,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136161953,136161667,0.2607563,0.05218797,-0.013273013,0.96390164,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136213742,136213449,0.26121274,0.05128279,-0.0141545795,0.9638141,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136261556,136261263,0.26010728,0.04990496,-0.013098033,0.9642003,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136313535,136313243,0.26045766,0.051043816,-0.013653203,0.96403843,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136366372,136366086,0.25988808,0.04997784,-0.0143511705,0.9642378,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136414301,136414003,0.2597799,0.050448045,-0.014425481,0.9642414,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136461792,136461500,0.2599837,0.050664563,-0.015440083,0.9641593,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136513853,136513555,0.26114145,0.05150312,-0.0147826215,0.96381223,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136565637,136565336,0.26181474,0.052870832,-0.014588797,0.9635585,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136613554,136613259,0.26151672,0.05180498,-0.013917428,0.96370727,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136662247,136661949,0.26204336,0.0508105,-0.0132963555,0.9636259,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136714169,136713882,0.2616626,0.051208884,-0.014371006,0.9636928,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136761992,136761698,0.26184618,0.05041397,-0.013041229,0.9637038,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136813986,136813693,0.26123336,0.04890937,-0.012909131,0.96394944,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136861738,136861438,0.26028794,0.048722606,-0.013066091,0.9642125,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136913677,136913379,0.26051393,0.048701726,-0.01280581,0.964156,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
136961584,136961286,0.26021528,0.04805367,-0.012668542,0.96427095,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137010516,137010217,0.26075202,0.048695087,-0.012240124,0.9640993,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137066173,137065882,0.25992143,0.04988091,-0.010352374,0.9642851,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137114156,137113865,0.25997803,0.048889544,-0.01092934,0.9643142,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137161681,137161383,0.2598035,0.047760688,-0.009450591,0.96443343,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137213583,137213285,0.25931427,0.047117867,-0.010269537,0.9645883,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137265483,137265184,0.2585728,0.047449585,-0.0097184405,0.96477675,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137314327,137314042,0.25876898,0.04889391,-0.009824144,0.964651,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137361768,137361475,0.25930625,0.0464101,-0.009790127,0.96462977,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137413662,137413367,0.25973964,0.04834568,-0.0083403485,0.96443176,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137465560,137465259,0.25947914,0.04915147,-0.0102022905,0.96444315,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137514408,137514116,0.25939363,0.04697615,-0.007772173,0.9645972,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137562160,137561874,0.25976342,0.04966261,-0.008263103,0.9643591,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137613762,137613468,0.26028672,0.047945257,-0.008848065,0.9642997,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137662200,137661912,0.26016808,0.047279973,-0.005308563,0.9643905,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137713756,137713460,0.25883913,0.046896815,-0.00625079,0.9647611,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137765618,137765330,0.25956714,0.046134993,-0.006117143,0.96460307,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137813490,137813200,0.25971732,0.046296492,-0.0041530696,0.96456534,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137862262,137861976,0.2594073,0.047598217,-0.0045588743,0.9645836,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137910420,137910124,0.25926867,0.045787375,-0.0042762035,0.9647098,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
137962020,137961733,0.25967953,0.04672529,-0.00262365,0.9645603,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138013549,138013264,0.2590887,0.04563213,-0.0030672753,0.9647701,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138062324,138062038,0.25909197,0.04336309,-0.0035150964,0.9648724,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138114276,138113988,0.25900432,0.044214386,-0.0022486828,0.96486104,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138162064,138161771,0.25865278,0.042540744,-0.0031104607,0.9650282,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138213547,138213244,0.2588181,0.043573435,-0.0014236525,0.96494174,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138262325,138262034,0.2586424,0.042217642,-0.0013647958,0.9650492,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138314036,138313747,0.2585794,0.04170318,-0.0010139116,0.96508896,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138361480,138361186,0.25855944,0.043596163,-0.0012214169,0.9650104,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138406212,138405919,0.25860122,0.04235954,-0.0013512895,0.9650541,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138466163,138465868,0.25847307,0.04044402,-0.0022167894,0.96516895,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138514046,138513754,0.2575351,0.04100595,-0.0034911872,0.96539223,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138561840,138561545,0.2564549,0.040539846,-0.0013753289,0.96570474,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138609840,138609541,0.25665948,0.03832071,-0.0016635894,0.9657405,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138665616,138665324,0.257036,0.040804747,-0.0006803207,0.9655398,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138713532,138713238,0.25685665,0.040361512,-0.0013651621,0.96560544,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138762272,138761987,0.2555936,0.041066486,-0.00015287145,0.9659117,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138814211,138813922,0.25569803,0.040048134,-0.0017275604,0.9659253,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138861626,138861290,0.25579205,0.03845615,-0.0019151622,0.96596473,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138913530,138913244,0.25715578,0.041082226,-0.0001696023,0.9654963,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
138961951,138961665,0.25765124,0.040919233,-0.00039601015,0.9653711,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139013956,139013669,0.25721684,0.042036537,-0.00049474085,0.96543884,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139061908,139061612,0.25657094,0.041558214,-0.00076484506,0.9656313,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139113794,139113494,0.256965,0.040348724,-0.0015663505,0.9655768,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139165590,139165304,0.25698242,0.041867465,-0.0010651717,0.96550816,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139214447,139214148,0.2570252,0.04199977,-0.00065799605,0.9654914,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139262193,139261906,0.25777143,0.040523116,-0.0017284192,0.96535426,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139310333,139309917,0.25737,0.04166957,-0.0021350025,0.9654117,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139365986,139365683,0.2563007,0.04215981,-0.002721074,0.96567345,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139413915,139413619,0.2555453,0.041588094,-0.0032847824,0.96589667,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139461929,139461641,0.25542375,0.041644365,-0.0020979906,0.9659297,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139513914,139513619,0.25554192,0.04274565,-0.0047070854,0.9658412,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139561676,139561383,0.25503564,0.041309863,-0.0026760385,0.9660451,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139614124,139613833,0.25593913,0.041868985,-0.004219735,0.9657766,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139661922,139661637,0.25580868,0.04336184,-0.0036395888,0.96574765,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139714107,139713801,0.25587547,0.041328426,-0.003158801,0.9658208,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139761877,139761465,0.25650296,0.043467216,-0.0038680192,0.9655579,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139813890,139813597,0.25648764,0.042919837,-0.004763925,0.96558243,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139865770,139865477,0.25619215,0.044086795,-0.006744846,0.96559644,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139914383,139914094,0.25669917,0.044289004,-0.0053683734,0.96546113,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
139962213,139961929,0.25716516,0.044857502,-0.0051434473,0.96531206,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
140010209,140009813,0.25775006,0.04574931,-0.0060105985,0.9651092,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
140065898,140065600,0.2575321,0.04506418,-0.0057009803,0.9652015,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
140113773,140113476,0.25817773,0.044440124,-0.0051259394,0.9650612,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
140161724,140161428,0.25817582,0.04425894,-0.006874937,0.96505916,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
140214558,140214262,0.2586741,0.04410702,-0.0066149496,0.9649345,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
140262408,140262124,0.25863904,0.043055546,-0.006985928,0.9649888,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
140313847,140313547,0.25860247,0.04414015,-0.0050498075,0.9649616,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
140361718,140361379,0.25798565,0.04453856,-0.006366138,0.9651006,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
140414032,140413744,0.25806242,0.04487797,-0.006398688,0.96506417,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
140461987,140461698,0.25725767,0.043779902,-0.005193038,0.9653366,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
140510283,140509985,0.25686845,0.042655334,-0.006384717,0.9654835,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
140566035,140565743,0.25571626,0.044005945,-0.0059613725,0.9657315,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
