timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
103313404,103312672,17780904,40.154030399999996,116.25936779999999,159.95105,125.391914,-48.746685,-0.06964624,-0.04098093,0.0,1.3942528,4.8294425,-0.03812992,-0.001661051,-0.11193452,-0.047630668,0.22411458,0.13944204,-0.1517114,0.28710964,1.2790406,-0.022976838,50.7006,50.06402,0.16910349,0.33441275,0.10480558,0.0897166,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
103413116,103412485,17780904,40.154030399999996,116.25936779999999,160.10057,125.890945,-48.746326,-0.06964624,-0.04098093,0.0,1.3939638,4.8260036,-0.02913435,0.007685481,-0.11193452,-0.047630668,0.22411458,-0.08645265,0.25926304,-0.10733572,1.2784017,-0.022976838,50.7006,50.06366,0.16908924,0.33427835,0.104805425,0.08970243,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
103512917,103512167,17780904,40.154030399999996,116.25936779999999,160.245,126.36911,-48.74486,-0.06964624,-0.04098093,0.0,1.3924252,4.821547,-0.029034285,0.008292317,-0.11193452,-0.047630668,0.22411458,-0.15103851,0.13170896,-0.0720477,1.2790765,-0.022976838,50.7006,50.062195,0.16907094,0.3341479,0.104878366,0.08968866,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
103621466,103620828,17780904,40.154030399999996,116.25936779999999,160.40242,126.89024,-48.746925,-0.06964624,-0.04098093,0.0,1.3896911,4.8239455,-0.038323477,-0.0032754836,-0.11193452,-0.047630668,0.22411458,-0.15010871,0.08831252,0.12159268,1.2787348,-0.022976838,50.7006,50.06426,0.16975044,0.334505,0.10523324,0.08987271,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
103717162,103716535,17780904,40.154030399999996,116.25936779999999,160.54213,127.3499,-48.746128,-0.06964624,-0.04098093,0.0,1.392592,4.836677,-0.033389542,0.002331374,-0.11193452,-0.047630668,0.22411458,0.05744562,0.23563696,0.17940179,1.2792282,-0.022976838,50.7006,50.06346,0.16969067,0.33436996,0.10520328,0.08984956,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
103821129,103820383,17780904,40.154030399999996,116.25936779999999,160.69217,127.84911,-48.74312,-0.06964624,-0.04098093,0.0,1.3877158,4.836668,-0.0290168,0.009314247,-0.11193452,-0.047630668,0.22411458,-0.03295444,-0.107079275,-0.21651134,1.2807148,-0.022976838,50.7006,50.06045,0.16963173,0.33576438,0.10493288,0.08995134,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
103920879,103920056,17780904,40.154030399999996,116.25936779999999,160.83508,128.32799,-48.74123,-0.06964624,-0.04098093,0.0,1.3795782,4.8334103,-0.031662542,0.0078123235,-0.11193452,-0.047630668,0.22411458,-0.2292461,-0.06922162,-0.14928244,1.2791111,-0.022976838,50.7006,50.058563,0.16957472,0.33408952,0.10511929,0.089803465,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
104021459,104020778,17780904,40.154030399999996,116.25936779999999,160.97815,128.81258,-48.745987,-0.06964624,-0.04098093,0.0,1.3725886,4.834851,-0.031170402,0.003172748,-0.11193452,-0.047630668,0.22411458,-0.27608982,0.10682425,-0.10231247,1.2761235,-0.022976838,50.7006,50.06332,0.16952464,0.33395758,0.10509193,0.089782216,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
104113187,104112554,17780904,40.154030399999996,116.25936779999999,161.10779,129.25444,-48.748554,-0.06964624,-0.04098093,0.0,1.3712534,4.835023,-0.0364656,-0.004457267,-0.11193452,-0.047630668,0.22411458,-0.1329894,0.13399582,0.002867423,1.2738775,-0.022976838,50.7006,50.065887,0.16878422,0.33486503,0.1047057,0.08968831,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
104212885,104212124,17780904,40.154030399999996,116.25936779999999,161.2475,129.73369,-48.752754,-0.06964624,-0.04098093,0.0,1.3765864,4.82698,-0.017631792,0.010022209,-0.11193452,-0.047630668,0.22411458,0.10818796,-0.13953112,0.3721102,1.2769895,-0.022976838,50.7006,50.070087,0.16874442,0.33473483,0.10456284,0.08966958,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
104321418,104320685,17780904,40.154030399999996,116.25936779999999,161.40157,130.25749,-48.759304,-0.06964624,-0.04098093,0.0,1.3755184,4.827362,-0.026596136,-0.0058975853,-0.11193452,-0.047630668,0.22411458,0.15721883,-0.16569549,0.11362263,1.2786539,-0.022976838,50.7006,50.076637,0.16939354,0.33509684,0.10495263,0.08984922,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
104420727,104420093,17780904,40.154030399999996,116.25936779999999,161.54419,130.73535,-48.769627,-0.06964624,-0.04098093,0.0,1.382941,4.826556,-0.035624817,-0.023737365,-0.11193452,-0.047630668,0.22411458,0.019118352,0.089434594,-0.08598545,1.2773011,-0.022976838,50.7006,50.08696,0.16935638,0.3349651,0.10498257,0.08983095,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
104521473,104520856,17780904,40.154030399999996,116.25936779999999,161.69084,131.21999,-48.77775,-0.06964624,-0.04098093,0.0,1.3872348,4.812056,-0.014790491,-0.009272946,-0.11193452,-0.047630668,0.22411458,-0.06688578,0.035918456,-0.00049271947,1.2795705,-0.022976838,50.7006,50.09508,0.1693239,0.33483276,0.10483875,0.08981289,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
104625204,104624450,17780904,40.154030399999996,116.25936779999999,161.8419,131.71838,-48.789314,-0.06964624,-0.04098093,0.0,1.3967277,4.809754,-0.00018848423,-0.005075998,-0.11193452,-0.047630668,0.22411458,0.073913984,-0.28793025,0.2568576,1.2803665,-0.022976838,50.7006,50.106647,0.16928928,0.33470434,0.10490433,0.08979506,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
104717075,104716328,17780904,40.154030399999996,116.25936779999999,161.9762,132.1585,-48.7947,-0.06964624,-0.04098093,0.0,1.4062427,4.8122272,0.022064842,0.01215221,-0.11193452,-0.047630668,0.22411458,0.07174837,-0.13522728,0.19465587,1.2829604,-0.022976838,50.7006,50.112034,0.16856956,0.33407897,0.104483634,0.08957898,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
104824675,104824039,17780904,40.154030399999996,116.25936779999999,162.13318,132.67497,-48.7964,-0.06964624,-0.04098093,0.0,1.4089178,4.8101273,0.025372485,0.012919639,-0.11193452,-0.047630668,0.22411458,-0.044049673,0.017430652,-0.32758078,1.2825933,-0.022976838,50.7006,50.11373,0.16923168,0.33444116,0.1048597,0.08976142,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
104921408,104920779,17780904,40.154030399999996,116.25936779999999,162.27187,133.14047,-48.798878,-0.06964624,-0.04098093,0.0,1.4046618,4.80774,0.021614684,0.006359786,-0.11193452,-0.047630668,0.22411458,0.045358192,0.174699,0.23945159,1.280833,-0.022976838,50.7006,50.11621,0.16920216,0.33431092,0.104703985,0.08974532,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
105021301,105020686,17780904,40.154030399999996,116.25936779999999,162.41486,133.62114,-48.80739,-0.06964624,-0.04098093,0.0,1.412547,4.8042645,0.02032411,-0.002746595,-0.11193452,-0.047630668,0.22411458,0.15309693,-0.1938781,-0.107227355,1.278003,-0.022976838,50.7006,50.12472,0.16917497,0.3341801,0.10474262,0.08972884,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
105120967,105120208,17780904,40.154030399999996,116.25936779999999,162.55724,134.10266,-48.819733,-0.06964624,-0.04098093,0.0,1.4180932,4.8064384,0.028696278,-0.0056018922,-0.11193452,-0.047630668,0.22411458,-0.12129438,0.07777215,0.3446823,1.2790672,-0.022976838,50.7006,50.137066,0.16910277,0.33404985,0.10467874,0.08970433,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
105221005,105220192,17780904,40.154030399999996,116.25936779999999,162.69838,134.58467,-48.827103,-0.06964624,-0.04098093,0.0,1.417514,4.8021336,0.04122784,0.0008433058,-0.11193452,-0.047630668,0.22411458,-0.009933661,0.012863903,-0.08031179,1.2763138,-0.022976838,50.7006,50.144436,0.16907805,0.33391777,0.10463645,0.089689456,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
105320793,105320095,17780904,40.154030399999996,116.25936779999999,162.84125,135.06871,-48.828903,-0.06964624,-0.04098093,0.0,1.4179949,4.800415,0.05320059,0.011538969,-0.11193452,-0.047630668,0.22411458,0.06256271,0.06213665,-0.57265973,1.2754662,-0.022976838,50.7006,50.146236,0.1690562,0.33378956,0.104593694,0.08967529,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
105421344,105420713,17780904,40.154030399999996,116.25936779999999,162.98517,135.55779,-48.827885,-0.06964624,-0.04098093,0.0,1.41779,4.804569,0.0517641,0.011545307,-0.11193452,-0.047630668,0.22411458,-0.0629734,0.1111801,0.0033537783,1.2753967,-0.022976838,50.7006,50.145218,0.16903624,0.3351918,0.10443811,0.089785874,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
105521211,105520581,17780904,40.154030399999996,116.25936779999999,163.1274,136.04231,-48.83087,-0.06964624,-0.04098093,0.0,1.4183766,4.802404,0.060748637,0.017116295,-0.11193452,-0.047630668,0.22411458,-0.14895783,-0.22731373,-0.32419318,1.2723098,-0.022976838,50.7006,50.148205,0.1689682,0.33505726,0.10442207,0.08976151,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
105621028,105620275,17780904,40.154030399999996,116.25936779999999,163.2694,136.5274,-48.83531,-0.06964624,-0.04098093,0.0,1.4152168,4.802267,0.050680682,0.0027746316,-0.11193452,-0.047630668,0.22411458,0.085188165,-0.27250025,-0.15133865,1.2753682,-0.022976838,50.7006,50.152645,0.16890843,0.3349266,0.104473636,0.08973907,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
105716696,105716061,17780904,40.154030399999996,116.25936779999999,163.40521,136.99274,-48.84292,-0.06964624,-0.04098093,0.0,1.4072338,4.7931447,0.053291574,-0.0010499068,-0.11193452,-0.047630668,0.22411458,-0.1322,-0.22664212,0.25188923,1.27759,-0.022976838,50.7006,50.16025,0.16885017,0.33479086,0.10446555,0.08971551,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
105820802,105820158,17780904,40.154030399999996,116.25936779999999,163.55112,137.4969,-48.851315,-0.06964624,-0.04098093,0.0,1.408365,4.7865043,0.061700135,7.832202e-05,-0.11193452,-0.047630668,0.22411458,0.0032720524,-0.0882835,-0.051197574,1.2769059,-0.022976838,50.7006,50.168648,0.16879627,0.33465016,0.104305744,0.08969051,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
105920811,105920164,17780904,40.154030399999996,116.25936779999999,163.69046,137.97977,-48.862396,-0.06964624,-0.04098093,0.0,1.4141424,4.773902,0.05899999,-0.012153576,-0.11193452,-0.047630668,0.22411458,0.067833565,-0.19699834,-0.10180984,1.2767918,-0.022976838,50.7006,50.17973,0.16874692,0.3345135,0.10425836,0.08966794,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
106021154,106020529,17780904,40.154030399999996,116.25936779999999,163.83061,138.46349,-48.878883,-0.06964624,-0.04098093,0.0,1.4218802,4.7662525,0.06153598,-0.02299799,-0.11193452,-0.047630668,0.22411458,0.123796165,-0.024911169,0.18179898,1.2776673,-0.022976838,50.7006,50.196217,0.16870098,0.33438075,0.104370154,0.089646764,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
106120842,106120202,17780904,40.154030399999996,116.25936779999999,163.97107,138.94624,-48.895035,-0.06964624,-0.04098093,0.0,1.4236748,4.7609377,0.096058056,-0.002462675,-0.11193452,-0.047630668,0.22411458,-0.21478976,-0.085313715,0.07030211,1.279058,-0.022976838,50.7006,50.212368,0.16865684,0.334243,0.10423946,0.08962525,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
106213422,106212619,17780904,40.154030399999996,116.25936779999999,164.10118,139.39314,-48.905724,-0.06964624,-0.04098093,0.0,1.4293213,4.758673,0.10964366,0.0014087219,-0.11193452,-0.047630668,0.22411458,0.05111298,-0.07448974,0.13881335,1.2765112,-0.022976838,50.7006,50.223057,0.1679309,0.33361918,0.10386652,0.08940683,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
106321014,106320251,17780904,40.154030399999996,116.25936779999999,164.25343,139.91356,-48.914364,-0.06964624,-0.04098093,0.0,1.4300644,4.7605395,0.12834285,0.01245688,-0.11193452,-0.047630668,0.22411458,0.19322757,0.11609584,0.052451294,1.2763855,-0.022976838,50.7006,50.231697,0.16857634,0.33397937,0.104191795,0.08958719,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
106416720,106415966,17780904,40.154030399999996,116.25936779999999,164.38896,140.37622,-48.92321,-0.06964624,-0.04098093,0.0,1.4288177,4.7596173,0.12721099,0.0026500942,-0.11193452,-0.047630668,0.22411458,0.028929818,-0.026959652,-0.04231657,1.2774482,-0.022976838,50.7006,50.240543,0.16785456,0.3348818,0.10374713,0.08949277,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
106521019,106520208,17780904,40.154030399999996,116.25936779999999,164.53577,140.87851,-48.939014,-0.06964624,-0.04098093,0.0,1.4257604,4.7570925,0.14251599,0.0044616805,-0.11193452,-0.047630668,0.22411458,-0.09848368,-0.020229101,0.29694012,1.2757928,-0.022976838,50.7006,50.256348,0.16850537,0.3337135,0.104231104,0.089550205,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
106621710,106620963,17780904,40.154030399999996,116.25936779999999,164.67665,141.35773,-48.948334,-0.06964624,-0.04098093,0.0,1.4248469,4.7529216,0.149003,0.0030473021,-0.11193452,-0.047630668,0.22411458,-0.23576145,-0.02489483,0.5078779,1.2772126,-0.022976838,50.7006,50.265667,0.16847505,0.33510745,0.10407514,0.08965572,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
106721048,106720301,17780904,40.154030399999996,116.25936779999999,164.81798,141.83801,-48.94865,-0.06964624,-0.04098093,0.0,1.4268471,4.7478156,0.1666033,0.01917776,-0.11193452,-0.047630668,0.22411458,0.084191136,-0.4044993,-0.26481923,1.2764279,-0.022976838,50.7006,50.265984,0.16776034,0.33448258,0.103697844,0.08944027,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
106820710,106820077,17780904,40.154030399999996,116.25936779999999,164.96078,142.31784,-48.94939,-0.06964624,-0.04098093,0.0,1.4378382,4.7439494,0.16346988,0.017493092,-0.11193452,-0.047630668,0.22411458,0.064812966,-0.24633637,0.1004211,1.2776613,-0.022976838,50.7006,50.266724,0.16841708,0.33483478,0.10426875,0.08962013,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
106921007,106920294,17780904,40.154030399999996,116.25936779999999,165.10785,142.79762,-48.941574,-0.06964624,-0.04098093,0.0,1.4469366,4.7353005,0.17397322,0.034826647,-0.11193452,-0.047630668,0.22411458,-0.06686216,-0.27569094,0.19210692,1.2771099,-0.022976838,50.7006,50.258907,0.16839157,0.33470443,0.10403612,0.08960515,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
107020671,107020025,17780904,40.154030399999996,116.25936779999999,165.25409,143.27223,-48.93493,-0.06964624,-0.04098093,0.0,1.4487697,4.730973,0.17134187,0.03688964,-0.11193452,-0.047630668,0.22411458,-0.20926847,-0.08255731,-0.16142908,1.2767701,-0.022976838,50.7006,50.252262,0.16836572,0.33456904,0.10403306,0.08958857,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
107121467,107120780,17780904,40.154030399999996,116.25936779999999,165.4023,143.7529,-48.9264,-0.06964624,-0.04098093,0.0,1.4534518,4.7249594,0.1687627,0.038409255,-0.11193452,-0.047630668,0.22411458,-0.019475367,-0.052740794,-0.041415434,1.2746768,-0.022976838,50.7006,50.243732,0.16765821,0.3339388,0.103437014,0.08937255,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
107221267,107220526,17780904,40.154030399999996,116.25936779999999,165.55043,144.23148,-48.921097,-0.06964624,-0.04098093,0.0,1.4584637,4.7322893,0.15443347,0.02946737,-0.11193452,-0.047630668,0.22411458,-0.14620455,0.13701607,-0.04350982,1.2744507,-0.022976838,50.7006,50.23843,0.16832113,0.33429706,0.10436855,0.08955566,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
107321030,107320277,17780904,40.154030399999996,116.25936779999999,165.6986,144.70958,-48.919945,-0.06964624,-0.04098093,0.0,1.4538405,4.73551,0.13407247,0.009966855,-0.11193452,-0.047630668,0.22411458,0.2677934,0.035153307,-0.11376926,1.2729635,-0.022976838,50.7006,50.237278,0.16830619,0.3341648,0.104169466,0.08954134,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
107421722,107420965,17780904,40.154030399999996,116.25936779999999,165.84914,145.19446,-48.920544,-0.06964624,-0.04098093,0.0,1.453519,4.730342,0.13192664,0.007656767,-0.11193452,-0.047630668,0.22411458,0.3247057,-0.06106448,0.22959602,1.273495,-0.022976838,50.7006,50.237877,0.16829008,0.334032,0.10410337,0.08952608,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
107521450,107520715,17780904,40.154030399999996,116.25936779999999,165.9988,145.67674,-48.91897,-0.06964624,-0.04098093,0.0,1.4570311,4.7327332,0.13769327,0.015020855,-0.11193452,-0.047630668,0.22411458,0.2548871,-0.190854,-0.34111255,1.2776625,-0.022976838,50.7006,50.2363,0.16827583,0.33390316,0.104252346,0.08951216,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
107624895,107624072,17780904,40.154030399999996,116.25936779999999,166.15424,146.17725,-48.920578,-0.06964624,-0.04098093,0.0,1.4606419,4.733608,0.1353635,0.010768328,-0.11193452,-0.047630668,0.22411458,-0.12637338,-0.37058705,-0.03539612,1.2792505,-0.022976838,50.7006,50.23791,0.16826323,0.3337693,0.10412141,0.08949784,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
107716977,107716343,17780904,40.154030399999996,116.25936779999999,166.29466,146.62354,-48.922432,-0.06964624,-0.04098093,0.0,1.4621959,4.721634,0.1454249,0.018964577,-0.11193452,-0.047630668,0.22411458,0.14873256,-0.23958151,0.25915867,1.2795577,-0.022976838,50.7006,50.239765,0.16752169,0.33467168,0.10382627,0.08939929,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
107821668,107820978,17780904,40.154030399999996,116.25936779999999,166.45663,147.12895,-48.92119,-0.06964624,-0.04098093,0.0,1.4703369,4.7162333,0.14042221,0.015479877,-0.11193452,-0.047630668,0.22411458,-0.1321882,0.06563897,0.2116613,1.2772756,-0.022976838,50.7006,50.23852,0.16820084,0.33351007,0.10430961,0.089462586,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
107921420,107920666,17780904,40.154030399999996,116.25936779999999,166.6116,147.60988,-48.919384,-0.06964624,-0.04098093,0.0,1.4720703,4.718532,0.13386485,0.0106758345,-0.11193452,-0.047630668,0.22411458,0.093331896,-0.07205964,-0.20155075,1.2774186,-0.022976838,50.7006,50.236717,0.16814987,0.3349029,0.10418723,0.089563265,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
108020802,108020162,17780904,40.154030399999996,116.25936779999999,166.76613,148.09193,-48.913723,-0.06964624,-0.04098093,0.0,1.4683416,4.72683,0.12909228,0.0114958435,-0.11193452,-0.047630668,0.22411458,0.14277335,-0.23623691,0.19569534,1.2791957,-0.022976838,50.7006,50.231056,0.16810171,0.3347662,0.10416591,0.08954065,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
108121223,108120593,17780904,40.154030399999996,116.25936779999999,166.92226,148.57939,-48.906006,-0.06964624,-0.04098093,0.0,1.4689841,4.729204,0.12354505,0.0135445455,-0.11193452,-0.047630668,0.22411458,0.0634928,0.060063697,0.5338914,1.2786506,-0.022976838,50.7006,50.22334,0.16805525,0.3346335,0.104131944,0.08951998,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
108213193,108212559,17780904,40.154030399999996,116.25936779999999,167.0651,149.0245,-48.898796,-0.06964624,-0.04098093,0.0,1.4746453,4.724572,0.12659161,0.022621572,-0.11193452,-0.047630668,0.22411458,-0.04314889,-0.17537962,-0.008401829,1.2796202,-0.022976838,50.7006,50.21613,0.16728571,0.33400768,0.10348326,0.089291476,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
108320770,108320128,17780904,40.154030399999996,116.25936779999999,167.23232,149.54637,-48.896835,-0.06964624,-0.04098093,0.0,1.4632866,4.7202406,0.12343375,0.020090863,-0.11193452,-0.047630668,0.22411458,-0.22852153,-0.2574955,0.025916457,1.2787329,-0.022976838,50.7006,50.21417,0.16793014,0.33435872,0.104057774,0.089469105,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
108421496,108420763,17780904,40.154030399999996,116.25936779999999,167.3886,150.0341,-48.896206,-0.06964624,-0.04098093,0.0,1.4553177,4.7206216,0.11625231,0.013023175,-0.11193452,-0.047630668,0.22411458,-0.21116248,-0.10615416,-0.23725231,1.2776818,-0.022976838,50.7006,50.21354,0.16789669,0.33422446,0.104033686,0.08944978,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
108521248,108520626,17780904,40.154030399999996,116.25936779999999,167.54381,150.5163,-48.89511,-0.06964624,-0.04098093,0.0,1.4524277,4.715225,0.12097822,0.018405134,-0.11193452,-0.047630668,0.22411458,-0.25357905,-0.0023966923,0.10467865,1.2780509,-0.022976838,50.7006,50.212444,0.16781873,0.3340865,0.10388789,0.089420944,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
108613178,108612329,17780904,40.154030399999996,116.25936779999999,167.68736,150.95992,-48.894463,-0.06964624,-0.04098093,0.0,1.4498907,4.7093306,0.11949503,0.016651738,-0.11193452,-0.047630668,0.22411458,-0.27793455,-0.12923223,-0.24474002,1.2765853,-0.022976838,50.7006,50.211796,0.16711068,0.3334674,0.10361939,0.08920565,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
108713803,108713111,17780904,40.154030399999996,116.25936779999999,167.8441,151.4478,-48.896152,-0.06964624,-0.04098093,0.0,1.4466679,4.702545,0.117800914,0.013189384,-0.11193452,-0.047630668,0.22411458,-0.18922189,-0.20769763,0.42202246,1.2770585,-0.022976838,50.7006,50.213486,0.16708747,0.3333362,0.10358674,0.08918935,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
108821320,108820705,17780904,40.154030399999996,116.25936779999999,168.01038,151.96954,-48.89513,-0.06964624,-0.04098093,0.0,1.4341758,4.69514,0.121812426,0.017637834,-0.11193452,-0.047630668,0.22411458,-0.24786368,0.05772469,-0.15801662,1.2785696,-0.022976838,50.7006,50.212463,0.16774704,0.33369657,0.10398357,0.08937261,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
108921077,108920379,17780904,40.154030399999996,116.25936779999999,168.16144,152.45023,-48.89661,-0.06964624,-0.04098093,0.0,1.4208875,4.689166,0.11146262,0.0054417285,-0.11193452,-0.047630668,0.22411458,-0.22719474,0.0065066945,-0.17931034,1.2816103,-0.022976838,50.7006,50.213943,0.16767976,0.3335608,0.10389004,0.08934577,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
109020904,109020253,17780904,40.154030399999996,116.25936779999999,168.31024,152.93079,-48.903336,-0.06964624,-0.04098093,0.0,1.405346,4.686058,0.12032535,0.0074602924,-0.11193452,-0.047630668,0.22411458,0.093669996,-0.21716413,-0.11532178,1.2835847,-0.022976838,50.7006,50.22067,0.16761522,0.33495227,0.10375272,0.089443274,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
109117167,109116372,17780904,40.154030399999996,116.25936779999999,168.45244,153.39366,-48.90711,-0.06964624,-0.04098093,0.0,1.3996664,4.677067,0.12341627,0.007371689,-0.11193452,-0.047630668,0.22411458,-0.047086608,-0.3348062,0.33507183,1.2815562,-0.022976838,50.7006,50.22444,0.16750911,0.33481038,0.103612244,0.08940746,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
109217225,109216596,17780904,40.154030399999996,116.25936779999999,168.59938,153.87502,-48.90925,-0.06964624,-0.04098093,0.0,1.3905351,4.679605,0.13149597,0.01275065,-0.11193452,-0.047630668,0.22411458,-0.106250845,-0.28177258,0.038406424,1.2810373,-0.022976838,50.7006,50.22658,0.16745383,0.3346711,0.10346653,0.08938321,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
109320998,109320247,17780904,40.154030399999996,116.25936779999999,168.7505,154.37447,-48.90957,-0.06964624,-0.04098093,0.0,1.3846905,4.6769977,0.11586324,-0.003427436,-0.11193452,-0.047630668,0.22411458,0.06586624,-0.24046978,-0.12659015,1.2854265,-0.022976838,50.7006,50.226902,0.16740231,0.33453146,0.10354286,0.08936012,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
109421145,109420513,17780904,40.154030399999996,116.25936779999999,168.89668,154.8601,-48.914562,-0.06964624,-0.04098093,0.0,1.3885969,4.6745243,0.12163877,-0.001526377,-0.11193452,-0.047630668,0.22411458,-0.26752764,-0.33155644,-0.078459695,1.2848201,-0.022976838,50.7006,50.231895,0.1673561,0.33439583,0.10368618,0.089338414,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
109521005,109520368,17780904,40.154030399999996,116.25936779999999,169.04147,155.3416,-48.915157,-0.06964624,-0.04098093,0.0,1.3728012,4.6576986,0.1379617,0.014831219,-0.11193452,-0.047630668,0.22411458,-0.13807493,-0.4109341,0.12365039,1.2822076,-0.022976838,50.7006,50.23249,0.16731364,0.33426407,0.103529274,0.08931902,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
109612886,109612134,17780904,40.154030399999996,116.25936779999999,169.17503,155.78404,-48.915844,-0.06964624,-0.04098093,0.0,1.3605505,4.652348,0.13947438,0.01464335,-0.11193452,-0.047630668,0.22411458,-0.39205575,-0.3092797,-0.36731416,1.2825181,-0.022976838,50.7006,50.233177,0.16659625,0.3336399,0.10308922,0.08909896,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
109713255,109712638,17780904,40.154030399999996,116.25936779999999,169.32184,156.26831,-48.918167,-0.06964624,-0.04098093,0.0,1.3579115,4.6517324,0.12780288,0.0009614033,-0.11193452,-0.047630668,0.22411458,-0.34682396,-0.17804673,0.15781485,1.2860165,-0.022976838,50.7006,50.2355,0.16655734,0.33350742,0.10316843,0.08907898,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
