timestamp,euler_re_roll,euler_re_pitch,euler_re_yaw,omega_re_p,omega_re_q,omega_re_r,sigma_re,,,,z_re,vz_re,dot_euler_re,,,eta_1,,,eta_4,doc
137528352,0.0095635032713269,-0.0963903611501247,2.61548754450925,0.0543075347127893,-0.114424806116931,0.018381959079659,0.760732599637139,0.610070458759495,0.879421895248918,0.614296269713101,-48.8132977340888,0.0133944030151387,0.0526360708330646,-0.114595366722468,0.0173674520799007,0.433429963369672,0.0269368663341197,0.620958146104638,-0.0346551068126243,0.237283375393817
137578352,0.00929199572516583,-0.0992983964340833,2.61456558190974,-0.0555042165458249,0.0156098453961303,-0.00155559443431772,0.752259206092868,0.608575154016389,0.905838945710469,0.593860438223977,-48.8156886489031,0.0159798773722505,-0.0553636957135576,0.0156236258835383,-0.00141746523438984,0.432198414873915,0.0272707734742812,0.619059223692202,-0.0342781587251613,0.243481912858544
137628352,0.00988841753957312,-0.0962827789957835,2.61392150408072,0.13665350077101,0.140264549776407,-0.0262582083014649,0.763451133229404,0.608614941839549,0.913847703561578,0.578928168845185,-48.8178088288335,0.0200280680804584,0.1390554759247,0.140517340138288,-0.0249856765423901,0.431457868244227,0.0273942940537956,0.61722826999541,-0.0341090415381803,0.249458584159815
137678352,0.0137512862162864,-0.0940211628894914,2.61480755017179,-0.0391518345157139,0.0942921880984905,0.190685737654046,0.78693516408842,0.609614262301635,0.910350081944278,0.567435983531199,-48.8188775377293,0.0297571073481789,-0.0572539140046887,0.0916611814975241,0.192815923536859,0.430705994340378,0.0267714812489926,0.617627038593443,-0.0342205164313228,0.248156907967847
137728352,0.012251192079661,-0.0934254387928901,2.6163594412137,0.0111339954601903,0.00461005180671007,-0.0473567597245869,0.792152474235749,0.609704036479673,0.906632291837384,0.572766796170791,-48.8198030858779,0.0387179639578364,0.0155656141117597,0.00518986809224233,-0.0475038922861155,0.431549886842347,0.0261577458389016,0.618575604516306,-0.0353531755117874,0.245060561654736
137778352,0.0132395085117696,-0.0921208302070584,2.61516920754129,0.145417642066601,0.0536913780754163,0.0338547660910872,0.785886145629477,0.609222011202267,0.90277608961814,0.588673630325174,-48.8197235693384,0.0422857692019521,0.142224667052232,0.053238465139087,0.0347097995643323,0.432976322176603,0.0250041747428255,0.619060365781633,-0.0360729107537648,0.243478184805162
137828352,0.0160638967390321,-0.0924299801104305,2.61499431359557,-0.0165875147752226,-0.131140196787834,0.011100701264095,0.781326549606006,0.603700740419019,0.901278908398999,0.60157816797998,-48.8199840737943,0.0454589842132481,-0.0174210884591556,-0.131301589717597,0.00903128810441015,0.434876443494971,0.0237005866451426,0.620192450064369,-0.0371374354275845,0.239782790620643
137878352,0.0158328181000022,-0.0931120359793808,2.61553421652722,-0.0554627059983205,0.0740054072840691,0.0410467787835893,0.778224235279519,0.593876745051809,0.901795960786747,0.611919215734938,-48.8229264288806,0.0455199441603518,-0.0594046709169746,0.0733462726789505,0.0423969542221467,0.436501152756689,0.0224653590510465,0.620044480060273,-0.0375815797117677,0.240265800146488
137928352,0.0168532045098409,-0.0910130132637544,2.61542326297825,0.105510588483004,-0.0113678849370878,0.0119024675815322,0.766350472456775,0.596085444310414,0.901695727784479,0.616304272215521,-48.8260500822554,0.0456414670296371,0.104441946528349,-0.0115668557868868,0.0117578648276336,0.438995504596951,0.0208507426692334,0.618947743061219,-0.0376761320849546,0.243845812332906
137978352,0.0188162636840603,-0.0910366081624185,2.61516133314046,-0.0196696835828343,0.025776818498004,-0.00342319990518962,0.748758996783273,0.606137716123844,0.901193114193808,0.616806885806192,-48.8305532008456,0.046223801995521,-0.0194015132767286,0.0258366634996846,-0.00294981422924777,0.440273876233407,0.0197944445655512,0.617617341290326,-0.0376077199758633,0.248188562287308
138028352,0.0171761434368142,-0.0884984137282671,2.61612627554638,-0.0308440617529654,0.0281188716719959,-0.0496670323535327,0.757630489747163,0.605709277324308,0.903451841528967,0.607499114075254,-48.8340944534844,0.0473728650380008,-0.026480599390183,0.0289677700866443,-0.0493699619901795,0.441230564089508,0.0190111297809298,0.616176191333483,-0.0375875853508794,0.252892820840094
138078352,0.016636694026424,-0.0859107402121343,2.61625538421284,0.09837636151825,-0.0185694190758478,0.0210772478349728,0.78301372685646,0.59874132988254,0.907433525781406,0.592070087597054,-48.8339064583828,0.0507191878920822,0.0965879876859062,-0.0189174888646872,0.0208422790771541,0.443040836177991,0.0175358588163543,0.615050271759656,-0.0374948689217635,0.256568091938552
138128352,0.0178766080565441,-0.0857752548917982,2.61654171379371,-0.0859066225664336,0.0860238859290709,0.0756985644100899,0.79941540925482,0.585002155563166,0.909305495678801,0.593331896291223,-48.8334043705101,0.0539776265019063,-0.0925468411155239,0.0846569793431261,0.0775091604583842,0.445039338663102,0.0158748482726412,0.61465577966872,-0.0375558913477341,0.257855808587316
138178352,0.017268946975434,-0.0841667204829216,2.61700734225913,0.10457527752062,0.0275492545763559,-0.0685004754046488,0.809991770583614,0.566871250428091,0.909809131932553,0.605419166381273,-48.8304746438175,0.0565568033691054,0.110313394268421,0.0287280191403911,-0.0682561605897701,0.449880177200657,0.0136201193574134,0.613617790274175,-0.0378751373817898,0.261244054525086
138228352,0.0196955433891193,-0.084127042401978,2.61677669066073,0.0466859213556874,-0.00933170842411658,0.0920685370879546,0.80998077325182,0.564946740613145,0.907217458405106,0.609381657423357,-48.8276781979712,0.0579807561180789,0.038939146639941,-0.0111431211629295,0.0921929480647712,0.45585299120948,0.0106024779635835,0.612916129506161,-0.0378234158926927,0.263534443289565
138278352,0.0193963704700014,-0.0819187676052793,2.61713051164267,-0.00129435200625,0.0591639964457447,-0.0191473322294415,0.803508796909382,0.572912249957683,0.902736859398803,0.60838596875529,-48.8258481482286,0.0510283808547038,0.000183184016638912,0.059524232941939,-0.0180567885380932,0.462274514451584,0.00780887634987939,0.611828222097634,-0.0379972329778524,0.267085633578197
138328352,0.0198526845567652,-0.0822445212399388,2.61720592565173,0.0352871060584662,-0.0942256049582384,0.0393208311974184,0.78696190533146,0.596141614089645,0.895201656549951,0.606779296115779,-48.8245737010309,0.0461241712989691,0.0322006973261523,-0.0949876098239142,0.0375695660688889,0.468389084978569,0.00465098971656825,0.610977075276221,-0.0380447914508127,0.269863980616474
138378352,0.0199242016656967,-0.0839984541828687,2.61716206616021,-0.0612182881247961,0.0267801621973899,0.0376415009743067,0.764037327193533,0.629033400113626,0.885732809058199,0.604785854538568,-48.8247299323727,0.046493995762608,-0.0644318664461758,0.0260249196244926,0.0383026151467962,0.471361409686695,0.00235061057414515,0.609839431729634,-0.037787788751337,0.273577521569407
138428352,0.0183755139033041,-0.0813503404183083,2.61732801348189,0.0363466875636822,0.0619475502723834,0.0909255850428752,0.753181168558218,0.635330951380132,0.891397295782542,0.600362337116435,-48.824844813545,0.0465307558983521,0.0288419492298896,0.0602663816503487,0.0923539135086965,0.472167827823396,0.00076678221894981,0.608474754592608,-0.037152990044283,0.278032154526349
138478352,0.0161078158715441,-0.079747922726399,2.61811953291459,-0.0368548565782228,-0.052232375179224,0.110897074931164,0.750178706539362,0.624321923977662,0.906910016213295,0.594357413078724,-48.8248478280145,0.045666460279381,-0.0456490785495056,-0.0540118315926524,0.110392221796821,0.471535220850785,-6.26923895811752e-05,0.608274550291721,-0.0369845606478173,0.278685669304794
138528352,0.0155555717362947,-0.080469802390038,2.62024807220421,0.10953414904908,0.0528248311554192,0.104238337337423,0.756311999678992,0.616039333507213,0.907820666894047,0.599311999678992,-48.8241247910218,0.0454775913654106,0.101062711273466,0.0511970185771071,0.105388444832773,0.470164012446809,-0.000340656212081283,0.607598970127058,-0.0366076169324374,0.28089092473475
138578352,0.0176134006364492,-0.0776602769608809,2.62163538206359,-0.0201845901190965,0.0817916149486653,-0.021232517073922,0.768349798366872,0.609518859217944,0.899293892823466,0.611349798366872,-48.8215299399477,0.0470300221848275,-0.0186446995528442,0.0821528855867953,-0.0198484938956099,0.468276683661374,0.000240643987037721,0.606898608040534,-0.0365760690650854,0.28317707429187
138628352,0.0175737893570997,-0.0763636459669419,2.62112403462433,0.0708768798411122,-0.0814488500595829,0.0169138628490566,0.779460453365148,0.601462468544159,0.901537531455841,0.609847187271287,-48.8189852696131,0.0482276272705658,0.0696924705157766,-0.0817334984936379,0.0155252047311961,0.467272219136834,6.52802868633974e-05,0.60635880500778,-0.036425477847309,0.284939120650468
